date,ndx,vix,irx
20120221,2590.24,18.19,0.07
20120222,2579.78,18.19,0.08
20120223,2594.93,16.8,0.085
20120224,2604.21,17.31,0.09
20120227,2606.76,18.19,0.1
20120228,2633.46,17.96,0.095
20120229,2623.1,18.43,0.075
20120301,2643.54,17.26,0.07
20120302,2641.58,17.29,0.06
20120305,2614.92,18.05,0.06
20120306,2588.95,20.87,0.07
20120307,2607.85,19.07,0.075
20120308,2637.18,17.95,0.075
20120309,2646.85,17.11,0.08
20120312,2646.85,15.64,0.075
20120313,2697.43,14.8,0.08
20120314,2708.41,15.31,0.08
20120315,2714.79,15.42,0.075
20120316,2712.78,14.47,0.08
20120319,2733.26,15.04,0.075
20120320,2737.63,15.58,0.095
20120321,2736.88,15.13,0.085
20120322,2731.5,15.57,0.07
20120323,2728.55,14.82,0.07
20120326,2778.02,14.26,0.07
20120327,2782.12,15.59,0.08
20120328,2770.97,15.47,0.075
20120329,2762.05,15.48,0.055
20120330,2755.27,15.5,0.065
20120402,2784.42,15.64,0.06
20120403,2782.78,15.66,0.075
20120404,2745.0,16.44,0.07
20120405,2762.5,16.7,0.07
20120409,2739.98,18.81,0.075
20120410,2695.12,20.39,0.085
20120411,2708.13,20.02,0.085
20120412,2740.26,17.2,0.085
20120413,2698.99,19.55,0.08
20120416,2670.1,19.55,0.075
20120417,2723.58,18.46,0.075
20120418,2716.14,18.64,0.065
20120419,2686.82,18.36,0.065
20120420,2676.04,17.44,0.065
20120423,2653.5,18.97,0.07
20120424,2638.73,18.1,0.08
20120425,2709.62,16.82,0.085
20120426,2725.23,16.24,0.085
20120427,2741.34,16.32,0.085
20120430,2723.68,17.15,0.09
20120501,2726.92,16.6,0.085
20120502,2734.77,16.88,0.08
20120503,2704.59,17.56,0.075
20120504,2637.92,19.16,0.07
20120507,2639.28,18.94,0.075
20120508,2629.87,19.05,0.09
20120509,2621.35,20.08,0.09
20120510,2616.24,18.83,0.09
20120511,2615.98,19.89,0.09
20120514,2590.28,21.87,0.085
20120515,2580.75,21.97,0.09
20120516,2561.56,22.27,0.095
20120517,2509.05,24.49,0.09
20120518,2478.53,25.1,0.075
20120521,2545.43,22.01,0.06
20120522,2539.2,22.48,0.085
20120523,2547.08,22.33,0.08
20120524,2531.35,21.54,0.09
20120525,2527.05,21.76,0.08
20120529,2558.97,21.03,0.075
20120530,2537.4,24.14,0.065
20120531,2524.87,24.06,0.06
20120601,2458.83,26.66,0.065
20120604,2478.13,26.12,0.065
20120605,2487.5,24.68,0.08
20120606,2546.32,22.16,0.08
20120607,2535.41,21.72,0.08
20120608,2559.21,21.23,0.08
20120611,2517.18,23.56,0.075
20120612,2546.2,22.09,0.09
20120613,2527.44,24.27,0.09
20120614,2539.97,21.68,0.095
20120615,2571.23,21.11,0.085
20120618,2592.52,18.32,0.075
20120619,2620.83,18.38,0.09
20120620,2623.33,17.24,0.08
20120621,2556.96,20.08,0.075
20120622,2585.53,18.11,0.075
20120625,2533.54,20.38,0.075
20120626,2549.84,19.72,0.095
20120627,2565.53,19.45,0.08
20120628,2536.65,19.71,0.075
20120629,2615.72,17.08,0.08
20120702,2625.03,16.8,0.07
20120703,2645.84,16.66,0.075
20120705,2647.47,17.5,0.075
20120706,2612.29,17.1,0.07
20120709,2610.31,17.98,0.07
20120710,2585.52,18.72,0.09
20120711,2570.99,17.95,0.09
20120712,2545.3,18.33,0.095
20120713,2584.97,16.74,0.09
20120716,2577.05,17.11,0.085
20120717,2591.65,16.48,0.095
20120718,2625.87,16.16,0.085
20120719,2655.81,15.45,0.08
20120720,2618.04,16.27,0.085
20120723,2589.93,18.62,0.09
20120724,2567.46,20.47,0.095
20120725,2549.2,19.34,0.095
20120726,2584.85,17.53,0.1
20120727,2647.03,16.7,0.1
20120730,2642.12,18.03,0.09
20120731,2642.53,18.93,0.1
20120801,2635.13,18.96,0.09
20120802,2625.52,17.57,0.085
20120803,2676.0,15.64,0.075
20120806,2694.09,15.95,0.075
20120807,2717.16,15.99,0.1
20120808,2714.02,15.32,0.105
20120809,2719.61,15.28,0.11
20120810,2722.96,14.74,0.095
20120813,2728.68,13.7,0.095
20120814,2727.79,14.85,0.105
20120815,2735.47,14.63,0.08
20120816,2768.09,14.29,0.075
20120817,2780.3,13.45,0.08
20120820,2784.33,14.02,0.085
20120821,2772.2,15.02,0.105
20120822,2783.42,15.11,0.1
20120823,2762.02,15.96,0.095
20120824,2778.05,15.18,0.09
20120827,2782.55,16.35,0.095
20120828,2782.69,16.49,0.1
20120829,2784.0,17.06,0.095
20120830,2753.74,17.83,0.09
20120831,2772.24,17.47,0.085
20120904,2772.03,17.98,0.09
20120905,2766.95,17.74,0.1
20120906,2829.71,15.6,0.1
20120907,2825.11,14.38,0.1
20120910,2788.35,16.28,0.095
20120911,2784.89,16.41,0.1
20120912,2791.68,15.8,0.095
20120913,2831.35,14.05,0.095
20120914,2855.23,14.51,0.095
20120917,2856.44,14.59,0.09
20120918,2857.38,14.18,0.1
20120919,2864.03,13.88,0.105
20120920,2861.7,14.07,0.105
20120921,2861.64,13.98,0.1
20120924,2843.98,14.15,0.095
20120925,2804.53,15.43,0.105
20120926,2781.63,16.81,0.1
20120927,2821.6,14.84,0.085
20120928,2799.19,15.73,0.09
20121001,2794.28,16.32,0.08
20121002,2799.29,15.71,0.09
20121003,2818.84,15.43,0.085
20121004,2828.6,14.55,0.095
20121005,2811.94,14.33,0.1
20121008,2786.92,15.11,0.095
20121009,2741.92,16.37,0.095
20121010,2728.54,16.29,0.095
20121011,2719.21,15.59,0.095
20121012,2720.14,16.14,0.1
20121015,2739.87,15.27,0.095
20121016,2778.38,15.22,0.1
20121017,2775.62,15.07,0.105
20121018,2744.17,15.03,0.095
20121019,2678.32,17.06,0.09
20121022,2694.56,16.62,0.09
20121023,2666.02,18.83,0.1
20121024,2655.55,18.33,0.105
20121025,2657.66,18.12,0.11
20121026,2665.83,17.81,0.105
20121031,2647.92,18.6,0.105
20121101,2687.52,16.69,0.09
20121102,2656.28,17.59,0.09
20121105,2672.91,18.42,0.09
20121106,2681.05,17.58,0.1
20121107,2612.69,19.08,0.09
20121108,2572.57,18.49,0.085
20121109,2584.1,18.61,0.09
20121112,2582.77,16.68,0.087
20121113,2561.86,16.65,0.085
20121114,2531.87,17.92,0.095
20121115,2524.36,17.99,0.075
20121116,2534.16,16.41,0.075
20121119,2595.83,15.24,0.075
20121120,2594.66,15.08,0.085
20121121,2600.48,15.31,0.09
20121123,2639.59,15.14,0.09
20121126,2651.67,15.5,0.09
20121127,2641.42,15.92,0.095
20121128,2665.27,15.51,0.092
20121129,2680.03,15.06,0.08
20121130,2677.88,15.87,0.075
20121203,2671.84,16.64,0.077
20121204,2667.89,17.12,0.09
20121205,2637.89,16.46,0.09
20121206,2656.3,16.58,0.09
20121207,2640.54,15.9,0.08
20121210,2647.57,16.05,0.075
20121211,2682.07,15.57,0.075
20121212,2674.57,15.95,0.06
20121213,2654.01,16.56,0.052
20121214,2628.09,17.0,0.025
20121217,2664.26,16.34,0.022
20121218,2705.39,15.57,0.055
20121219,2690.99,17.36,0.045
20121220,2693.55,17.67,0.05
20121221,2664.67,17.84,0.05
20121224,2658.05,17.84,0.05
20121226,2637.18,19.48,0.055
20121227,2632.94,19.47,0.07
20121228,2606.36,22.72,0.01
20121231,2660.93,18.02,0.035
20130102,2746.47,14.68,0.055
20130103,2732.26,14.56,0.065
20130104,2724.49,13.83,0.065
20130107,2724.22,13.79,0.058
20130108,2718.72,13.62,0.06
20130109,2727.65,13.81,0.055
20130110,2744.18,13.49,0.055
20130111,2748.26,13.36,0.063
20130114,2735.7,13.52,0.06
20130115,2722.98,13.55,0.08
20130116,2734.73,13.42,0.072
20130117,2747.15,13.57,0.07
20130118,2743.24,12.46,0.07
20130122,2746.19,12.43,0.06
20130123,2762.17,12.46,0.07
20130124,2723.53,12.69,0.075
20130125,2736.73,12.89,0.07
20130128,2742.43,13.57,0.06
20130129,2743.58,13.31,0.063
20130130,2738.71,14.32,0.06
20130131,2731.53,14.28,0.065
20130201,2763.96,12.9,0.06
20130204,2715.68,14.67,0.055
20130205,2754.99,13.72,0.07
20130206,2746.35,13.41,0.065
20130207,2746.5,13.5,0.065
20130208,2775.56,13.02,0.065
20130211,2774.64,12.94,0.065
20130212,2762.62,12.64,0.083
20130213,2773.77,12.98,0.085
20130214,2771.43,12.66,0.095
20130215,2764.67,12.46,0.095
20130219,2782.86,12.31,0.1
20130220,2739.99,14.68,0.115
20130221,2711.51,15.22,0.12
20130222,2737.28,14.17,0.12
20130225,2700.97,18.99,0.115
20130226,2713.02,16.87,0.11
20130227,2741.26,14.73,0.1
20130228,2738.58,15.51,0.1
20130301,2747.75,15.36,0.1
20130304,2759.53,14.01,0.085
20130305,2799.25,13.48,0.085
20130306,2792.56,13.53,0.092
20130307,2799.49,13.06,0.09
20130308,2804.11,12.59,0.087
20130311,2811.86,11.56,0.087
20130312,2800.81,12.27,0.092
20130313,2798.68,11.83,0.085
20130314,2807.3,11.3,0.09
20130315,2799.41,11.3,0.083
20130318,2792.3,13.36,0.072
20130319,2787.27,14.39,0.07
20130320,2805.91,12.67,0.063
20130321,2774.85,13.99,0.06
20130322,2800.81,13.57,0.065
20130325,2789.45,13.74,0.058
20130326,2806.5,12.77,0.072
20130327,2809.98,13.15,0.08
20130328,2818.69,12.7,0.065
20130401,2797.07,13.58,0.065
20130402,2820.62,12.78,0.068
20130403,2795.04,14.21,0.055
20130404,2794.92,13.89,0.065
20130405,2771.75,13.92,0.06
20130408,2786.13,13.19,0.055
20130409,2804.67,12.84,0.063
20130410,2859.21,12.36,0.065
20130411,2859.07,12.24,0.063
20130412,2856.48,12.06,0.055
20130415,2797.47,17.27,0.055
20130416,2838.41,13.96,0.052
20130417,2781.98,16.51,0.05
20130418,2741.95,17.56,0.05
20130419,2780.46,14.97,0.045
20130422,2810.07,14.39,0.045
20130423,2835.37,13.48,0.045
20130424,2834.12,13.61,0.048
20130425,2848.66,13.62,0.05
20130426,2840.55,13.61,0.045
20130429,2866.95,13.71,0.045
20130430,2887.44,13.52,0.045
20130501,2873.35,14.49,0.05
20130502,2911.14,13.59,0.05
20130503,2944.59,12.85,0.045
20130506,2955.36,12.66,0.03
20130507,2952.88,12.83,0.035
20130508,2968.24,12.66,0.035
20130509,2961.12,13.13,0.035
20130510,2981.02,12.59,0.035
20130513,2982.09,12.55,0.035
20130514,2996.05,12.77,0.04
20130515,3002.62,12.81,0.037
20130516,2999.34,13.07,0.025
20130517,3028.96,12.45,0.03
20130520,3020.97,13.02,0.035
20130521,3026.45,13.37,0.04
20130522,2999.13,13.82,0.035
20130523,2991.45,14.07,0.04
20130524,2991.02,13.99,0.037
20130528,3011.94,14.48,0.035
20130529,2994.82,14.83,0.04
20130530,3011.83,14.53,0.025
20130531,2981.76,16.3,0.03
20130603,2990.79,16.28,0.03
20130604,2973.69,16.27,0.04
20130605,2937.14,17.5,0.045
20130606,2950.3,16.63,0.045
20130607,2990.87,15.14,0.04
20130610,2990.49,15.44,0.04
20130611,2959.84,17.07,0.045
20130612,2926.14,18.59,0.04
20130613,2962.9,16.41,0.043
20130614,2943.86,17.15,0.04
20130617,2971.26,16.8,0.04
20130618,2996.09,16.61,0.045
20130619,2959.5,16.64,0.04
20130620,2890.33,20.49,0.04
20130621,2877.94,18.9,0.04
20130624,2848.2,20.11,0.04
20130625,2866.5,18.47,0.058
20130626,2893.85,17.21,0.055
20130627,2906.84,16.86,0.045
20130628,2909.6,16.86,0.03
20130701,2927.35,16.37,0.01
20130702,2929.63,16.44,0.035
20130703,2941.41,16.2,0.035
20130705,2963.22,14.89,0.035
20130708,2966.13,14.78,0.035
20130709,2984.32,14.35,0.035
20130710,3000.66,14.21,0.03
20130711,3059.46,14.01,0.03
20130712,3079.07,13.84,0.03
20130715,3079.85,13.79,0.02
20130716,3077.47,14.42,0.035
20130717,3085.28,13.78,0.025
20130718,3077.82,13.77,0.022
20130719,3044.93,12.54,0.02
20130722,3055.23,12.29,0.005
20130723,3031.4,12.66,0.02
20130724,3041.16,13.18,0.02
20130725,3061.67,12.97,0.015
20130726,3076.23,12.72,0.015
20130729,3068.95,13.39,0.02
20130730,3085.33,13.39,0.03
20130731,3090.19,13.45,0.03
20130801,3126.3,12.94,0.035
20130802,3143.52,11.98,0.03
20130805,3143.19,11.84,0.035
20130806,3122.2,12.72,0.04
20130807,3118.69,12.98,0.04
20130808,3130.13,12.73,0.045
20130809,3118.57,13.41,0.048
20130812,3125.93,12.81,0.048
20130813,3141.06,12.31,0.052
20130814,3129.45,13.04,0.05
20130815,3076.23,14.73,0.045
20130816,3073.91,14.37,0.04
20130819,3069.76,15.1,0.04
20130820,3082.17,14.91,0.045
20130821,3071.47,15.94,0.033
20130822,3101.82,14.76,0.02
20130823,3124.27,13.98,0.022
20130826,3122.67,14.99,0.013
20130827,3059.58,16.77,0.033
20130828,3072.17,16.49,0.03
20130829,3093.36,16.81,0.02
20130830,3073.81,17.01,0.02
20130903,3091.76,16.61,0.015
20130904,3124.54,15.88,0.015
20130905,3129.94,15.77,0.015
20130906,3133.38,15.85,0.015
20130909,3169.93,15.63,0.01
20130910,3185.07,14.53,0.015
20130911,3179.86,13.82,0.015
20130912,3175.57,14.29,0.01
20130913,3178.28,14.16,0.01
20130916,3168.69,14.38,0.003
20130917,3190.83,14.53,0.005
20130918,3231.31,13.59,0.005
20130919,3237.61,13.16,0.005
20130920,3224.73,13.12,0.005
20130923,3219.34,14.31,0.005
20130924,3218.66,14.08,0.015
20130925,3208.55,14.01,0.015
20130926,3234.04,14.06,0.003
20130927,3230.3,15.46,0.005
20130930,3218.2,16.6,0.005
20131001,3253.05,15.54,0.013
20131002,3253.26,16.6,0.01
20131003,3213.83,17.67,0.02
20131004,3242.57,16.74,0.018
20131007,3215.69,19.41,0.018
20131008,3153.87,20.34,0.045
20131009,3142.54,19.6,0.037
20131010,3210.84,16.48,0.04
20131011,3233.83,15.72,0.063
20131014,3256.02,16.07,0.058
20131015,3244.66,18.66,0.092
20131016,3281.67,14.71,0.092
20131017,3301.28,13.48,0.037
20131018,3353.88,13.04,0.025
20131021,3361.18,13.16,0.025
20131022,3366.93,13.33,0.033
20131023,3346.05,13.42,0.03
20131024,3362.38,13.2,0.03
20131025,3383.83,13.09,0.03
20131028,3382.68,13.31,0.02
20131029,3391.75,13.41,0.04
20131030,3385.38,13.65,0.035
20131031,3377.73,13.75,0.033
20131101,3379.76,13.28,0.033
20131104,3384.75,12.93,0.033
20131105,3388.82,13.27,0.045
20131106,3385.38,12.67,0.045
20131107,3321.41,13.91,0.048
20131108,3366.84,12.9,0.052
20131111,3362.98,12.53,0.052
20131112,3365.23,12.82,0.058
20131113,3405.56,12.52,0.07
20131114,3415.14,12.37,0.068
20131115,3422.58,12.19,0.07
20131118,3388.87,13.1,0.065
20131119,3378.13,13.39,0.08
20131120,3367.17,13.4,0.077
20131121,3402.74,12.66,0.07
20131122,3422.02,12.26,0.065
20131125,3427.49,12.79,0.06
20131126,3445.76,12.81,0.068
20131127,3470.48,12.98,0.063
20131129,3487.82,13.7,0.055
20131202,3481.15,14.23,0.05
20131203,3479.34,14.55,0.035
20131204,3483.01,14.7,0.052
20131205,3477.73,15.08,0.048
20131206,3504.26,13.79,0.052
20131209,3516.17,13.49,0.052
20131210,3514.2,13.91,0.07
20131211,3468.99,15.42,0.068
20131212,3460.29,15.54,0.063
20131213,3456.4,15.76,0.06
20131216,3475.79,16.03,0.058
20131217,3469.32,16.21,0.063
20131218,3509.63,13.8,0.06
20131219,3498.63,14.15,0.058
20131220,3531.19,13.79,0.055
20131223,3569.4,13.04,0.058
20131224,3572.8,12.48,0.068
20131226,3584.58,12.33,0.06
20131227,3574.02,12.46,0.058
20131230,3570.08,13.56,0.055
20131231,3592.0,13.72,0.063
20140102,3563.57,14.23,0.058
20140103,3538.73,13.76,0.058
20140106,3526.96,13.55,0.045
20140107,3557.85,12.92,0.043
20140108,3567.54,12.87,0.04
20140109,3552.58,12.89,0.033
20140110,3565.08,12.14,0.033
20140113,3512.8,13.28,0.03
20140114,3580.65,12.28,0.033
20140115,3609.84,12.28,0.035
20140116,3611.29,12.53,0.03
20140117,3591.25,12.44,0.03
20140121,3617.7,12.87,0.028
20140122,3627.72,12.84,0.03
20140123,3613.76,13.77,0.03
20140124,3541.48,18.14,0.033
20140127,3509.02,17.42,0.048
20140128,3505.72,15.8,0.045
20140129,3467.82,17.35,0.04
20140130,3532.41,17.29,0.015
20140131,3521.92,18.41,0.01
20140203,3440.5,21.44,0.02
20140204,3470.2,19.11,0.055
20140205,3454.9,19.95,0.055
20140206,3497.6,17.23,0.06
20140207,3561.91,15.29,0.072
20140210,3582.11,15.26,0.055
20140211,3621.72,14.51,0.045
20140212,3627.36,14.3,0.043
20140213,3659.56,14.14,0.025
20140214,3663.88,13.57,0.01
20140218,3679.43,13.87,0.015
20140219,3652.85,15.5,0.045
20140220,3671.93,14.79,0.04
20140221,3662.6,14.68,0.035
20140224,3685.81,14.23,0.033
20140225,3679.14,13.67,0.04
20140226,3676.6,14.35,0.04
20140227,3699.8,14.04,0.035
20140228,3696.1,14.0,0.043
20140303,3668.37,16.0,0.043
20140304,3719.93,14.1,0.048
20140305,3727.19,13.89,0.05
20140306,3720.93,14.21,0.045
20140307,3703.4,14.11,0.045
20140310,3706.34,14.2,0.04
20140311,3691.5,14.8,0.045
20140312,3707.06,14.47,0.04
20140313,3651.49,16.22,0.04
20140314,3627.87,17.82,0.04
20140317,3662.51,15.64,0.043
20140318,3706.62,14.52,0.05
20140319,3682.74,15.12,0.05
20140320,3693.97,14.52,0.052
20140321,3653.07,15.0,0.045
20140324,3617.39,15.09,0.043
20140325,3629.73,14.02,0.045
20140326,3582.89,14.93,0.037
20140327,3563.13,14.62,0.033
20140328,3571.49,14.41,0.033
20140331,3595.74,13.88,0.028
20140401,3658.4,13.1,0.03
20140402,3665.99,13.09,0.018
20140403,3637.58,13.37,0.015
20140404,3539.38,13.96,0.02
20140407,3507.75,15.57,0.02
20140408,3538.23,14.89,0.025
20140409,3600.44,13.82,0.028
20140410,3487.76,15.89,0.028
20140411,3446.85,17.03,0.03
20140414,3474.63,16.11,0.03
20140415,3487.85,15.61,0.03
20140416,3533.09,14.18,0.025
20140417,3534.53,13.36,0.025
20140421,3559.95,13.25,0.025
20140422,3588.81,13.19,0.025
20140423,3557.04,13.27,0.015
20140424,3591.03,13.32,0.007
20140425,3533.1,14.06,0.007
20140428,3545.03,13.97,0.003
20140429,3573.99,13.71,0.015
20140430,3582.02,13.41,0.02
20140501,3594.36,13.25,0.018
20140502,3587.64,12.91,0.015
20140505,3605.09,13.29,0.015
20140506,3556.51,13.8,0.02
20140507,3546.47,13.4,0.02
20140508,3540.42,13.43,0.022
20140509,3555.7,12.92,0.022
20140512,3612.73,12.23,0.02
20140513,3611.13,12.13,0.02
20140514,3593.25,12.17,0.02
20140515,3565.17,13.17,0.018
20140516,3587.2,12.44,0.015
20140519,3615.62,12.42,0.018
20140520,3600.31,12.96,0.025
20140521,3635.61,11.91,0.025
20140522,3650.86,12.03,0.028
20140523,3677.33,11.36,0.028
20140527,3723.07,11.51,0.028
20140528,3712.26,11.68,0.028
20140529,3735.72,11.57,0.03
20140530,3736.82,11.4,0.03
20140602,3732.96,11.58,0.025
20140603,3730.07,11.87,0.03
20140604,3743.59,12.08,0.03
20140605,3776.95,11.68,0.03
20140606,3794.57,10.73,0.028
20140609,3795.74,11.15,0.03
20140610,3800.86,10.99,0.035
20140611,3797.85,11.6,0.033
20140612,3763.8,12.56,0.033
20140613,3775.56,12.18,0.03
20140616,3779.93,12.65,0.025
20140617,3781.32,12.06,0.033
20140618,3804.61,10.61,0.018
20140619,3800.8,10.62,0.01
20140620,3802.64,10.85,0.01
20140623,3805.31,10.98,0.005
20140624,3799.53,12.13,0.022
20140625,3827.33,11.59,0.02
20140626,3826.91,11.63,0.025
20140627,3844.44,11.26,0.018
20140630,3849.48,11.57,0.02
20140701,3894.33,11.15,0.025
20140702,3899.27,10.82,0.007
20140703,3923.01,10.32,0.003
20140707,3910.71,11.33,0.007
20140708,3864.07,11.98,0.025
20140709,3892.91,11.65,0.015
20140710,3880.04,12.59,0.015
20140711,3904.58,12.08,0.015
20140714,3929.46,11.82,0.015
20140715,3914.46,11.96,0.02
20140716,3932.33,11.0,0.018
20140717,3878.01,14.54,0.007
20140718,3939.89,12.06,0.01
20140721,3934.14,12.81,0.013
20140722,3961.62,12.24,0.02
20140723,3986.19,11.52,0.02
20140724,3983.19,11.84,0.02
20140725,3965.17,12.69,0.02
20140728,3967.24,12.56,0.025
20140729,3959.03,13.28,0.028
20140730,3976.07,13.33,0.028
20140731,3892.5,16.95,0.018
20140801,3879.67,17.03,0.018
20140804,3908.77,15.12,0.015
20140805,3874.94,16.87,0.025
20140806,3874.27,16.37,0.02
20140807,3857.94,16.66,0.02
20140808,3888.09,15.77,0.02
20140811,3910.46,14.23,0.025
20140812,3905.23,14.13,0.025
20140813,3949.2,12.9,0.03
20140814,3969.11,12.42,0.028
20140815,3987.51,13.15,0.022
20140818,4020.5,12.32,0.022
20140819,4040.13,12.21,0.025
20140820,4040.71,11.78,0.025
20140821,4047.03,11.76,0.015
20140822,4052.75,11.47,0.015
20140825,4067.48,11.7,0.015
20140826,4071.67,11.63,0.025
20140827,4073.18,11.78,0.025
20140828,4066.27,12.05,0.022
20140829,4082.56,11.98,0.018
20140902,4095.81,12.25,0.02
20140903,4070.96,12.36,0.02
20140904,4066.13,12.64,0.02
20140905,4089.92,12.09,0.02
20140908,4095.47,12.66,0.02
20140909,4061.88,13.5,0.015
20140910,4094.97,12.88,0.015
20140911,4092.65,12.8,0.01
20140912,4069.23,13.31,0.01
20140915,4029.89,14.12,0.01
20140916,4067.27,12.73,0.015
20140917,4073.57,12.65,0.013
20140918,4103.08,12.03,0.01
20140919,4100.09,12.11,0.007
20140922,4061.23,13.69,0.003
20140923,4051.57,14.93,0.007
20140924,4094.31,13.27,0.007
20140925,4007.82,15.64,0.005
20140926,4053.72,14.85,0.005
20140929,4047.18,15.98,0.005
20140930,4049.45,16.31,0.013
20141001,3984.74,16.71,0.013
20141002,3985.87,16.16,0.01
20141003,4027.31,14.55,0.01
20141006,4016.27,15.46,0.01
20141007,3958.59,17.2,0.01
20141008,4041.12,15.11,0.005
20141009,3969.32,18.76,0.005
20141010,3870.86,21.24,0.005
20141013,3808.0,24.64,0.005
20141014,3810.45,22.79,0.005
20141015,3785.97,26.25,0.01
20141016,3765.28,25.2,0.02
20141017,3815.47,21.99,0.022
20141020,3870.08,18.57,0.02
20141021,3971.39,16.08,0.018
20141022,3949.59,17.87,0.015
20141023,4012.27,16.53,0.015
20141024,4042.02,16.11,0.005
20141027,4046.02,16.04,0.005
20141028,4106.63,14.39,0.015
20141029,4090.55,15.15,0.015
20141030,4100.64,14.52,0.003
20141031,4158.21,14.03,0.003
20141103,4169.28,14.73,0.003
20141104,4156.23,14.89,0.022
20141105,4153.27,14.17,0.02
20141106,4164.08,13.67,0.018
20141107,4160.5,13.12,0.018
20141110,4175.95,12.67,0.015
20141111,4187.16,12.92,0.015
20141112,4195.4,13.02,0.013
20141113,4213.48,13.79,0.005
20141114,4224.99,13.31,0.003
20141117,4213.79,13.99,0.01
20141118,4242.19,13.86,0.015
20141119,4222.66,13.96,0.015
20141120,4242.09,13.58,0.015
20141121,4251.32,12.9,0.003
20141124,4284.32,12.62,0.005
20141125,4288.23,12.25,0.018
20141126,4317.99,12.07,0.01
20141128,4337.79,13.33,0.005
20141201,4287.81,14.29,0.007
20141202,4305.96,12.85,0.015
20141203,4312.93,12.47,0.005
20141204,4311.93,12.38,0.013
20141205,4311.57,11.82,0.01
20141208,4278.34,14.21,0.005
20141209,4294.67,14.89,0.028
20141210,4224.87,18.53,0.025
20141211,4246.48,20.08,0.022
20141212,4199.28,21.08,0.015
20141215,4157.41,20.42,0.01
20141216,4089.6,23.57,0.03
20141217,4165.1,19.44,0.02
20141218,4267.77,16.81,0.033
20141219,4281.78,16.49,0.025
20141222,4293.67,15.25,0.015
20141223,4279.3,14.8,0.02
20141224,4283.1,14.37,0.02
20141226,4314.09,14.5,0.01
20141229,4312.64,15.06,0.003
20141230,4282.35,15.92,0.02
20141231,4236.28,19.2,0.037
20150102,4230.24,17.79,0.015
20150105,4160.96,19.92,0.003
20150106,4110.83,21.12,0.02
20150107,4160.0,19.31,0.02
20150108,4240.55,17.01,0.018
20150109,4213.28,17.55,0.015
20150112,4169.97,19.6,0.013
20150113,4166.2,20.56,0.023
20150114,4145.84,21.48,0.025
20150115,4089.65,22.39,0.023
20150116,4142.14,20.95,0.018
20150120,4171.21,19.89,0.008
20150121,4192.09,18.85,0.02
20150122,4270.36,16.4,0.015
20150123,4278.14,16.66,0.013
20150126,4275.72,15.52,0.005
20150127,4165.5,17.22,0.018
20150128,4140.38,20.44,0.015
20150129,4181.35,18.76,0.01
20150130,4148.43,20.97,0.005
20150202,4188.59,19.43,0.005
20150203,4229.15,17.33,0.015
20150204,4221.2,18.33,0.005
20150205,4256.18,16.85,0.008
20150206,4228.68,17.29,0.015
20150209,4216.09,18.55,0.003
20150210,4281.16,17.23,0.005
20150211,4297.28,16.96,0.005
20150212,4347.97,15.34,0.008
20150213,4384.03,14.69,0.005
20150217,4385.34,15.8,0.008
20150218,4390.91,15.45,0.013
20150219,4411.86,15.29,0.013
20150220,4443.05,14.3,0.01
20150223,4449.49,14.56,0.015
20150224,4451.03,13.69,0.018
20150225,4440.59,13.84,0.015
20150226,4462.27,13.91,0.013
20150227,4440.67,13.34,0.008
20150302,4483.05,13.04,0.005
20150303,4458.78,13.86,0.013
20150304,4445.36,14.23,0.01
20150305,4452.06,14.04,0.003
20150306,4399.23,15.2,0.005
